#START
2002  8  24  0  0  0  0.00426696  0.00260422  0.00153376  0.00110237  0.000829045  0.000454267  0.000334583  0.000283004  0.000574433  0.000168418  0.0105168  0.0101305  0.000189543  0.000133248  0.000141977  0.000346640  0.000130188  0.000157139  0.000236669  0.000166391  0.000191446  0.000226790  0.000107946  7.38995e-05  2.11920e-05  1.43923e-05  1.56201e-05  3.23864e-05  1.12286e-05  2.70477e-05  0.000120476  3.88218e-05  3.10583e-05  9.83024e-05  5.10855e-05  2.37759e-05  6.46816e-05  8.19336e-05  1.82895e-05  5.92880e-05  0.000224221  9.52010e-05  0.000988106  0.000515045  0.000515045  0.000816506  0.000271288  0.000119878  0.000579113  0.00105360  7.57829e-05  0.000286994  0.000121581  7.30652e-05  0.000164541  0.000210716  9.85453e-06  4.92727e-06  2.46363e-06
2002  8  24  0  1  0  0.00426908  0.00260643  0.00153828  0.00111259  0.000846277  0.000455926  0.000338409  0.000289118  0.000580119  0.000169683  0.0105335  0.0101469  0.000189672  0.000135853  0.000144669  0.000354529  0.000134392  0.000159631  0.000244544  0.000171746  0.000195227  0.000230964  0.000110280  7.55957e-05  2.16856e-05  1.45983e-05  1.60523e-05  3.29672e-05  1.14961e-05  2.74592e-05  0.000121588  3.92280e-05  3.13012e-05  9.93002e-05  5.14448e-05  2.41148e-05  6.51663e-05  8.25485e-05  1.84345e-05  5.96549e-05  0.000225052  9.54382e-05  0.000994314  0.000518859  0.000518859  0.000823082  0.000272342  0.000122647  0.000585679  0.00105624  7.65759e-05  0.000287950  0.000122081  7.34102e-05  0.000167245  0.000214778  1.02434e-05  5.12171e-06  2.56086e-06
2002  8  24  0  2  0  0.00426872  0.00260588  0.00153584  0.00110428  0.000831824  0.000454937  0.000335291  0.000284013  0.000575940  0.000168668  0.0105236  0.0101371  0.000189672  0.000133853  0.000142728  0.000348212  0.000130922  0.000157671  0.000238103  0.000167376  0.000192228  0.000227509  0.000108368  7.41907e-05  2.12707e-05  1.44481e-05  1.56883e-05  3.25241e-05  1.12649e-05  2.71696e-05  0.000120794  3.89363e-05  3.11274e-05  9.87214e-05  5.13035e-05  2.38501e-05  6.49494e-05  8.23063e-05  1.83660e-05  5.95635e-05  0.000224967  9.54382e-05  0.000992113  0.000517353  0.000517353  0.000819764  0.000272079  0.000120421  0.000580379  0.00105567  7.65760e-05  0.000287951  0.000122081  7.34103e-05  0.000167246  0.000214779  1.02435e-05  5.12173e-06  2.56086e-06
2002  8  24  0  3  0  0.00426872  0.00260588  0.00153584  0.00110428  0.000831825  0.000454937  0.000335291  0.000284013  0.000575940  0.000168668  0.0105236  0.0101371  0.000189672  0.000133853  0.000142728  0.000348212  0.000130922  0.000157671  0.000238103  0.000167376  0.000192228  0.000227509  0.000108368  7.41907e-05  2.12707e-05  1.44481e-05  1.56883e-05  3.25241e-05  1.12649e-05  2.71696e-05  0.000120794  3.89363e-05  3.11274e-05  9.87214e-05  5.13035e-05  2.38501e-05  6.49494e-05  8.23063e-05  1.83660e-05  5.95635e-05  0.000224967  9.54382e-05  0.000992113  0.000517353  0.000517353  0.000819764  0.000272079  0.000120421  0.000580379  0.00105567  7.65760e-05  0.000287951  0.000122081  7.34103e-05  0.000167246  0.000214779  1.02435e-05  5.12173e-06  2.56086e-06
2002  8  24  0  4  0  0.00426872  0.00260588  0.00153584  0.00110428  0.000831824  0.000454937  0.000335291  0.000284013  0.000575940  0.000168668  0.0105236  0.0101371  0.000189672  0.000133853  0.000142728  0.000348212  0.000130922  0.000157671  0.000238102  0.000167376  0.000192228  0.000227509  0.000108368  7.41907e-05  2.12707e-05  1.44481e-05  1.56883e-05  3.25241e-05  1.12648e-05  2.71695e-05  0.000120794  3.89362e-05  3.11274e-05  9.87213e-05  5.13035e-05  2.38501e-05  6.49494e-05  8.23063e-05  1.83660e-05  5.95634e-05  0.000224967  9.54382e-05  0.000992112  0.000517353  0.000517353  0.000819763  0.000272079  0.000120421  0.000580379  0.00105567  7.65759e-05  0.000287950  0.000122081  7.34102e-05  0.000167245  0.000214778  1.02434e-05  5.12171e-06  2.56085e-06
2002  8  24  0  5  0  0.00426884  0.00260599  0.00153598  0.00110441  0.000832012  0.000454982  0.000335339  0.000284081  0.000576041  0.000168685  0.0105241  0.0101375  0.000189681  0.000133893  0.000142779  0.000348318  0.000130971  0.000157707  0.000238199  0.000167442  0.000192281  0.000227558  0.000108396  7.42103e-05  2.12760e-05  1.44518e-05  1.56929e-05  3.25334e-05  1.12673e-05  2.71777e-05  0.000120815  3.89440e-05  3.11320e-05  9.87496e-05  5.13182e-05  2.38551e-05  6.49675e-05  8.23314e-05  1.83711e-05  5.95820e-05  0.000225017  9.54542e-05  0.000992382  0.000517508  0.000517508  0.000819983  0.000272132  0.000120457  0.000580464  0.00105580  7.66610e-05  0.000288053  0.000122135  7.34473e-05  0.000167536  0.000215214  1.02852e-05  5.14258e-06  2.57129e-06
2002  8  24  0  6  0  0.00426896  0.00260610  0.00153612  0.00110454  0.000832193  0.000455026  0.000335385  0.000284147  0.000576139  0.000168701  0.0105246  0.0101380  0.000189689  0.000133933  0.000142827  0.000348420  0.000131019  0.000157742  0.000238292  0.000167506  0.000192332  0.000227604  0.000108423  7.42293e-05  2.12811e-05  1.44555e-05  1.56973e-05  3.25423e-05  1.12697e-05  2.71857e-05  0.000120836  3.89514e-05  3.11365e-05  9.87768e-05  5.13324e-05  2.38599e-05  6.49849e-05  8.23557e-05  1.83761e-05  5.95999e-05  0.000225066  9.54696e-05  0.000992643  0.000517659  0.000517659  0.000820195  0.000272183  0.000120492  0.000580547  0.00105594  7.67462e-05  0.000288156  0.000122189  7.34843e-05  0.000167826  0.000215650  1.03269e-05  5.16346e-06  2.58173e-06
2002  8  24  0  7  0  0.00426901  0.00260615  0.00153618  0.00110460  0.000832281  0.000455047  0.000335407  0.000284179  0.000576187  0.000168709  0.0105248  0.0101382  0.000189693  0.000133952  0.000142851  0.000348470  0.000131042  0.000157759  0.000238338  0.000167538  0.000192357  0.000227627  0.000108437  7.42385e-05  2.12836e-05  1.44573e-05  1.56995e-05  3.25467e-05  1.12708e-05  2.71896e-05  0.000120846  3.89551e-05  3.11387e-05  9.87902e-05  5.13393e-05  2.38623e-05  6.49934e-05  8.23676e-05  1.83786e-05  5.96087e-05  0.000225090  9.54772e-05  0.000992771  0.000517732  0.000517732  0.000820299  0.000272209  0.000120510  0.000580587  0.00105600  7.67888e-05  0.000288207  0.000122215  7.35029e-05  0.000167971  0.000215869  1.03478e-05  5.17392e-06  2.58696e-06
2002  8  24  0  8  0  0.00426907  0.00260620  0.00153625  0.00110466  0.000832368  0.000455068  0.000335429  0.000284210  0.000576234  0.000168717  0.0105250  0.0101384  0.000189697  0.000133971  0.000142875  0.000348519  0.000131065  0.000157775  0.000238383  0.000167569  0.000192381  0.000227650  0.000108450  7.42476e-05  2.12860e-05  1.44590e-05  1.57016e-05  3.25510e-05  1.12719e-05  2.71934e-05  0.000120856  3.89586e-05  3.11409e-05  9.88033e-05  5.13461e-05  2.38646e-05  6.50018e-05  8.23792e-05  1.83810e-05  5.96173e-05  0.000225113  9.54846e-05  0.000992896  0.000517804  0.000517804  0.000820400  0.000272233  0.000120527  0.000580627  0.00105607  7.68314e-05  0.000288259  0.000122242  7.35214e-05  0.000168117  0.000216087  1.03687e-05  5.18435e-06  2.59218e-06
2002  8  24  0  9  0  0.00426912  0.00260625  0.00153631  0.00110472  0.000832453  0.000455089  0.000335451  0.000284241  0.000576281  0.000168725  0.0105252  0.0101386  0.000189701  0.000133990  0.000142898  0.000348568  0.000131088  0.000157792  0.000238427  0.000167599  0.000192405  0.000227672  0.000108463  7.42566e-05  2.12885e-05  1.44607e-05  1.57037e-05  3.25553e-05  1.12731e-05  2.71971e-05  0.000120866  3.89622e-05  3.11430e-05  9.88162e-05  5.13528e-05  2.38669e-05  6.50101e-05  8.23907e-05  1.83833e-05  5.96258e-05  0.000225136  9.54919e-05  0.000993019  0.000517875  0.000517875  0.000820501  0.000272258  0.000120543  0.000580666  0.00105613  7.68739e-05  0.000288310  0.000122269  7.35399e-05  0.000168261  0.000216305  1.03895e-05  5.19477e-06  2.59739e-06
